Timestamp,Role,Location,Company,Category,Job Link,Responsibilities,Qualifications,Apply Link
09/08/2025 18:33:07,Key Account Manager I,Bangalore,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:07,Area Manager I,Pune,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:07,Assistant Manager - Finance (AP),Bengaluru,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:13,Senior Executive - RBP,Pune,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:13,Senior Executive - BD & Facilities,Chennai,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:13,Senior Executive - BD & Facilities,Chennai,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:13,Director of Engineering,Bangalore,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:13,Software Dev Engineer II,Bangalore_Embassy Tech Village,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:13,Assistant Manager - Menu Excellence,Bangalore,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:14,Senior Executive,Ahmedabad-S.G.Road - SNO,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:14,Senior Executive,Chennai,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:14,Deputy Unit Manager,Hyderabad-Banjara Hills Kitchen,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:14,Deputy Unit Manager,Bangalore_Embassy Tech Village,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
09/08/2025 18:33:20,Deputy Unit Manager,Manikonda Kitchen,Swiggy,N/A,https://careers.swiggy.com/#/careers,Visit job link for details,Visit job link for details,https://careers.swiggy.com/#/careers
